"scheme_id","scheme_name","category","level","state_ut","question","answer"
"ST-CEN-015","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls","ST","Central","All India","What is Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls (ST Hostels)?","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India. Type: Centrally Sponsored Scheme. Launched: Running since the Third/Fourth Five Year Plan era; guidelines revised 2017 and later. Status: Active. It aims to help ST students (priority to girls) studying in middle, higher secondary schools, colleges and universities away from home. Benefit: Construction and maintenance of hostels with mess, study rooms and common facilities so that ST students, particularly girls, can pursue education"
"ST-CEN-015","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls","ST","Central","All India","Who is eligible for Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls?","Target group: ST students (priority to girls) studying in middle, higher secondary schools, colleges and universities away from home. Beneficiary type: Student; Institution. Age: School/college-going students. Income limit: As per State norms for hostel admission (low-income ST families prioritised). Other conditions: ST students from rural and remote areas pursuing education; hostels constructed by State Governments, universities or voluntary organisations with central assistance Not eligible: Only ST students; seats allotted as per State rules"
"ST-CEN-015","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls","ST","Central","All India","What benefits/amount does Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls give?","Construction and maintenance of hostels with mess, study rooms and common facilities so that ST students, particularly girls, can pursue education Headline value: Central assistance per hostel bed/block as per scheme norms (about Rs 2.75 lakh per seat under newer hostel construction norms, especially under PM-JANMAN/DAJGUA); repair and maintenance grants also provided Funding pattern: Centrally Sponsored - 50:50 Centre:State (90:10 for NE and Himalayan States in prescribed components)."
"ST-CEN-015","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls","ST","Central","All India","How do I apply for Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls?","Application mode: Applications for hostel seats to the institution/State department; construction proposals through State Annual Action Plans. Portal: https://tribal.nic.in. Documents needed: ST certificate; admission proof of institution; income proof; Aadhaar; bank account; photograph. Helpline: State Tribal Welfare Department; institution hostel office."
"ST-CEN-015","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls","ST","Central","All India","What happened to Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls - is it still running?","Status: Active. Earlier scheme(s): Not specified. Now replaced/continued by: Hostel component included in DAJGUA (2024-29). Active period: Continuous. PM-JANMAN constructing 500 hostels at about Rs 2.75 crore each; DAJGUA includes setting up hostels in schools at district/block level (2024-29)"
"ST-CEN-015","Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls","ST","Central","All India","What are the latest changes in Centrally Sponsored Scheme of Hostels for Scheduled Tribe Boys and Girls?","PM-JANMAN constructing 500 hostels at about Rs 2.75 crore each; DAJGUA includes setting up hostels in schools at district/block level (2024-29) (Last verified: 2026-09-23, confidence: Medium.)"
"ST-CEN-016","Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes","ST","Central","All India","What is Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes (VO Grant (ST))?","Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India. Type: Central Sector Scheme. Launched: Running since the 1950s-60s; revised guidelines issued in the 2010s-2020s. Status: Active. It aims to help Voluntary organisations/NGOs working for tribal welfare; tribal beneficiaries served by them. Benefit: Grant-in-aid to NGOs for projects on tribal education, health, livelihood, skill development, research and awareness, including projects on PVTG welfare"
"ST-CEN-016","Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes","ST","Central","All India","Who is eligible for Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes?","Target group: Voluntary organisations/NGOs working for tribal welfare; tribal beneficiaries served by them. Beneficiary type: Institution; Community. Age: Not applicable. Income limit: Not applicable. Other conditions: Registered voluntary organisation with at least 3 years of experience in tribal welfare, sound financials, and a project serving tribal beneficiaries; recommendation of the State Government; verification of credentials Not eligible: Organisations without clean audited accounts or with pending utilisation certificates are barred; one VO cannot run multiple projects without sanction"
"ST-CEN-016","Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes","ST","Central","All India","What benefits/amount does Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes give?","Grant-in-aid to NGOs for projects on tribal education, health, livelihood, skill development, research and awareness, including projects on PVTG welfare Headline value: Project-based grant up to about Rs 50 lakh (varies by project type and duration); funds released in instalments against utilisation certificates Funding pattern: 100% Central."
"ST-CEN-016","Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes","ST","Central","All India","How do I apply for Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes?","Application mode: Application through the State Government with documents, submitted to the Ministry of Tribal Affairs. Portal: https://tribal.nic.in. Documents needed: Registration certificate; 3 years of audited accounts; project proposal; State Government recommendation; FCRA where applicable; PAN and bank details. Helpline: Ministry of Tribal Affairs grant-in-aid desk."
"ST-CEN-016","Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes","ST","Central","All India","What are the latest changes in Scheme of Grant-in-Aid to Voluntary Organisations working for the Welfare of Scheduled Tribes?","Guidelines emphasise online application and timely utilisation certificates; priorities aligned with DAJGUA/PM-JANMAN focus areas (Last verified: 2026-09-23, confidence: Medium.)"
"ST-CEN-017","Support to Tribal Research Institutes","ST","Central","All India (States with TRIs)","What is Support to Tribal Research Institutes (TRIs)?","Support to Tribal Research Institutes is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India (States with TRIs). Type: Central Sector Scheme. Launched: Scheme running since the 1970s; revamped with new guidelines from 2017-18. Status: Active. It aims to help Tribal communities (research beneficiaries) and State research institutions. Benefit: Funds action research, evaluation studies and documentation on tribal communities, enabling evidence-based policy for tribal development"
"ST-CEN-017","Support to Tribal Research Institutes","ST","Central","All India (States with TRIs)","Who is eligible for Support to Tribal Research Institutes?","Target group: Tribal communities (research beneficiaries) and State research institutions. Beneficiary type: Institution; Community. Age: Not applicable. Income limit: Not applicable. Other conditions: State Tribal Research Institutes receive central support for action research, documentation of tribal culture, evaluations and capacity building; research on PVTGs, tribal health and forest rights prioritised Not eligible: Research proposals must align with the Ministry's approved themes and norms"
"ST-CEN-017","Support to Tribal Research Institutes","ST","Central","All India (States with TRIs)","What benefits/amount does Support to Tribal Research Institutes give?","Funds action research, evaluation studies and documentation on tribal communities, enabling evidence-based policy for tribal development Headline value: Annual central grant of about Rs 1-1.5 crore per institute for running costs plus project grants (research studies, seminars, documentation) as per norms Funding pattern: 100% Central."
"ST-CEN-017","Support to Tribal Research Institutes","ST","Central","All India (States with TRIs)","How do I apply for Support to Tribal Research Institutes?","Application mode: Institutional proposals through State Governments/TRIs to the Ministry. Portal: https://tribal.nic.in. Documents needed: Institutional proposal; research design; budget; utilisation certificates of earlier grants. Helpline: Ministry of Tribal Affairs research desk."
"ST-CEN-017","Support to Tribal Research Institutes","ST","Central","All India (States with TRIs)","What are the latest changes in Support to Tribal Research Institutes?","TRIs tasked with baseline and evaluation studies of PM-JANMAN and DAJGUA; tribal research fellowships and digital repositories expanded in 2024-26 (Last verified: 2026-09-23, confidence: Medium.)"
"ST-CEN-018","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)","ST","Central","All India","What is Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy) (SCA to TSP / TSP)?","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy) is a ST scheme of Ministry of Tribal Affairs (TSP strategy); Ministry of Social Justice and Empowerment handled parts historically, implemented at the central level in All India. Type: Centrally Sponsored Scheme / budgetary strategy. Launched: TSP strategy from the Fifth Five Year Plan (1974-75); SCA to TSP from 1974-75 onwards. Status: Closed / renamed into DAPST-based planning. It aims to help Scheduled Tribe families and Scheduled Areas (ITDP areas). Benefit: Income-generating assets, agricultural and horticultural support, minor irrigation, animal husbandry, education and infrastructure in tribal sub-plan areas, implemented through ITDAs"
"ST-CEN-018","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)","ST","Central","All India","Who is eligible for Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)?","Target group: Scheduled Tribe families and Scheduled Areas (ITDP areas). Beneficiary type: Family; Village; Community. Age: Not applicable. Income limit: ST families, largely below the poverty line, for income-generating support. Other conditions: States with Tribal Sub-Plan areas (ITDPs/MADA clusters/PTG areas) received 100% central grants for income generating schemes, skill development and infrastructure in tribal villages Not eligible: Funds had to be used in TSP areas only; diversion to non-tribal areas was prohibited"
"ST-CEN-018","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)","ST","Central","All India","What benefits/amount does Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy) give?","Income-generating assets, agricultural and horticultural support, minor irrigation, animal husbandry, education and infrastructure in tribal sub-plan areas, implemented through ITDAs Headline value: 100% central assistance allocated to States in proportion to ST population; grants per family/unit as per State schemes; funded thousands of village-level assets over five decades Funding pattern: 100% central assistance to States (Centrally Sponsored Scheme)."
"ST-CEN-018","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)","ST","Central","All India","How do I apply for Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)?","Application mode: Through State tribal departments/ITDAs with beneficiary selection by local committees (historical scheme). Portal: Not applicable (historical) - see https://tribal.nic.in. Documents needed: ST certificate; BPL/income proof; Aadhaar; land records where applicable (historical). Helpline: State Integrated Tribal Development Agency (ITDA)."
"ST-CEN-018","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)","ST","Central","All India","What happened to Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy) - is it still running?","Status: Closed / renamed into DAPST-based planning. Earlier scheme(s): Not specified. Now replaced/continued by: Development Action Plan for Scheduled Tribes (DAPST) based planning and PM-JANMAN/DAJGUA saturation missions. Active period: 1974-75 to the 2010s-2020s as the main ST funding strategy; now largely integrated into DAPST. SCA to TSP as a standalone fund has largely given way to DAPST earmarking (2018-19 onwards) and now PM-JANMAN (2023) and DAJGUA (2024) - include as a historical scheme in time-series answers"
"ST-CEN-018","Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)","ST","Central","All India","What are the latest changes in Special Central Assistance to Tribal Sub-Plan / Tribal Sub-Plan strategy (legacy)?","SCA to TSP as a standalone fund has largely given way to DAPST earmarking (2018-19 onwards) and now PM-JANMAN (2023) and DAJGUA (2024) - include as a historical scheme in time-series answers (Last verified: 2026-09-23, confidence: Medium.)"
"ST-CEN-019","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives","ST","Central","All India","What is Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives (ST Girls Education)?","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India. Type: Centrally Sponsored/Central Sector components. Launched: Various components from the 1980s-1990s with revisions in 2017 and later. Status: Active. It aims to help ST girls studying in secondary and higher secondary classes and colleges. Benefit: Girls' hostels, stipends and incentives that encourage ST girls to continue education and reduce dropout after Class 8"
"ST-CEN-019","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives","ST","Central","All India","Who is eligible for Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives?","Target group: ST girls studying in secondary and higher secondary classes and colleges. Beneficiary type: Student; Institution. Age: Secondary and higher secondary school age. Income limit: As per State norms (low-income families prioritised). Other conditions: ST girls who would otherwise drop out because of distance or economic pressure; hostel accommodation, stipend/incentive and special coaching support Not eligible: Only for ST girls in recognised institutions"
"ST-CEN-019","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives","ST","Central","All India","What benefits/amount does Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives give?","Girls' hostels, stipends and incentives that encourage ST girls to continue education and reduce dropout after Class 8 Headline value: Hostel construction assistance per seat and stipend/incentive amounts as per the applicable component (States top up with their own rates) Funding pattern: Centrally Sponsored - Central assistance with State share."
"ST-CEN-019","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives","ST","Central","All India","How do I apply for Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives?","Application mode: Through the institution/State Tribal Welfare Department; hostel seat applications at the district level. Portal: https://tribal.nic.in. Documents needed: ST certificate; admission proof; income certificate; Aadhaar; bank account. Helpline: State Tribal Welfare Department."
"ST-CEN-019","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives","ST","Central","All India","What happened to Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives - is it still running?","Status: Active. Earlier scheme(s): Not specified. Now replaced/continued by: Merged components now delivered under hostel/EMRS/DAJGUA interventions. Active period: Continuous. PM-JANMAN includes hostels for PVTG girls; DAJGUA targets higher Gross Enrolment Ratio for ST girls with hostel support at district/block level (2024-29)"
"ST-CEN-019","Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives","ST","Central","All India","What are the latest changes in Scheme of Strengthening of Education among Scheduled Tribe Girls / Girls' hostels and incentives?","PM-JANMAN includes hostels for PVTG girls; DAJGUA targets higher Gross Enrolment Ratio for ST girls with hostel support at district/block level (2024-29) (Last verified: 2026-09-23, confidence: Medium.)"
"X-CEN-001","National Scheduled Caste and Scheduled Tribe Hub","SC & ST","Central","All India","What is National Scheduled Caste and Scheduled Tribe Hub (NSSH / SC-ST Hub)?","National Scheduled Caste and Scheduled Tribe Hub is a SC & ST scheme of Ministry of Micro, Small and Medium Enterprises, implemented at the central level in All India. Type: Central Sector Scheme. Launched: 2016 (launched by the Prime Minister in October 2016; extended from 2021-22 to 2025-26). Status: Active. It aims to help SC/ST owned micro, small and medium enterprises (MSMEs) and SC/ST entrepreneurs. Benefit: Capacity building and training, Special Credit Linked Capital Subsidy (SCLCSS), procurement support to meet the 4% government procurement mandate, GeM and Single Point Registration assistance, reimbursement of bank loan processing fees, exhibition/marketing support and mentorship"
"X-CEN-001","National Scheduled Caste and Scheduled Tribe Hub","SC & ST","Central","All India","Who is eligible for National Scheduled Caste and Scheduled Tribe Hub?","Target group: SC/ST owned micro, small and medium enterprises (MSMEs) and SC/ST entrepreneurs. Beneficiary type: Entrepreneur; MSME. Age: 18 years and above. Income limit: No income ceiling (enterprise-based scheme). Other conditions: MSME with Udyam Registration (or willing to register) having at least 51% SC/ST ownership; manufacturing, service, trading or agri-allied enterprise for most components; for SCLCSS - SC/ST ownership above 51% with institutional loan for new plant and machinery Not eligible: Non-SC/ST majority enterprises; second-hand machinery (for capital subsidy); dual benefit from a similar subsidy is not allowed"
"X-CEN-001","National Scheduled Caste and Scheduled Tribe Hub","SC & ST","Central","All India","What benefits/amount does National Scheduled Caste and Scheduled Tribe Hub give?","Capacity building and training, Special Credit Linked Capital Subsidy (SCLCSS), procurement support to meet the 4% government procurement mandate, GeM and Single Point Registration assistance, reimbursement of bank loan processing fees, exhibition/marketing support and mentorship Headline value: Capital subsidy of 25% on institutional loan for plant and machinery, capped at Rs 25 lakh (SCLCSS); up to 90% of course fee capped at Rs 1 lakh for training reimbursements; up to 80% of pledge/bank-guarantee charges capped at Rs 1 lakh for tender participation; 100% subsidy on NSIC Single Point Registration Scheme fees Funding pattern: 100% Central (outlay about Rs 588 crore for 2021-22 to 2025-26)."
"X-CEN-001","National Scheduled Caste and Scheduled Tribe Hub","SC & ST","Central","All India","How do I apply for National Scheduled Caste and Scheduled Tribe Hub?","Application mode: Online registration on the SC-ST Hub portal; SCLCSS applications routed offline through the prime lending institution (bank) to SIDBI/NABARD. Portal: https://www.scsthub.in. Documents needed: Udyam Registration certificate; SC/ST caste certificate of proprietor/directors; ownership proof showing 51%+ SC/ST shareholding; PAN; GST; project report; machinery quotations/invoices for SCLCSS; loan sanction letter; bank account. Helpline: SC-ST Hub helpline (Ministry of MSME); offices in major cities including Delhi."
"X-CEN-001","National Scheduled Caste and Scheduled Tribe Hub","SC & ST","Central","All India","What are the latest changes in National Scheduled Caste and Scheduled Tribe Hub?","Scheme extended to 2025-26 with about Rs 588 crore outlay; GeM/NSIC onboarding and vendor-development programmes expanded in 2024-26; SCLCSS disbursals tracked on the MSME MIS portal (Last verified: 2026-09-23, confidence: High.)"
"X-CEN-002","Special Credit Linked Capital Subsidy Scheme","SC & ST","Central","All India","What is Special Credit Linked Capital Subsidy Scheme (SCLCSS)?","Special Credit Linked Capital Subsidy Scheme is a SC & ST scheme of Ministry of Micro, Small and Medium Enterprises (sub-scheme under National SC-ST Hub), implemented at the central level in All India. Type: Central Sector Scheme (sub-scheme of NSSH). Launched: 2016 (sub-scheme of the National SC-ST Hub). Status: Active. It aims to help SC/ST owned micro and small enterprises (manufacturing and services). Benefit: Capital subsidy to reduce the cost of new plant and machinery financed by a bank/institution, improving the viability of SC/ST manufacturing and service units"
"X-CEN-002","Special Credit Linked Capital Subsidy Scheme","SC & ST","Central","All India","Who is eligible for Special Credit Linked Capital Subsidy Scheme?","Target group: SC/ST owned micro and small enterprises (manufacturing and services). Beneficiary type: MSME; Entrepreneur. Age: 18 years and above (proprietor/directors). Income limit: No income ceiling. Other conditions: Micro or small enterprise with valid Udyam Registration and at least 51% SC/ST ownership; institutional term loan sanctioned for purchase of new plant and machinery/equipment; no sector-specific restriction; SC/ST units upgraded to medium within 3 years remain eligible Not eligible: Second-hand machinery; enterprises without institutional finance; applicants who already got a similar capital subsidy (no dual benefit)"
"X-CEN-002","Special Credit Linked Capital Subsidy Scheme","SC & ST","Central","All India","What benefits/amount does Special Credit Linked Capital Subsidy Scheme give?","Capital subsidy to reduce the cost of new plant and machinery financed by a bank/institution, improving the viability of SC/ST manufacturing and service units Headline value: 25% capital subsidy on the institutional loan amount, capped at Rs 25,00,000 per enterprise (eligible term loan typically up to Rs 1 crore) Funding pattern: 100% Central; disbursed through SIDBI/NABARD to the lending bank account of the beneficiary."
"X-CEN-002","Special Credit Linked Capital Subsidy Scheme","SC & ST","Central","All India","How do I apply for Special Credit Linked Capital Subsidy Scheme?","Application mode: Offline: obtain bank term loan, then the bank forwards the subsidy application to the nodal agency (SIDBI/NABARD) on the MSME MIS portal. Portal: https://www.scsthub.in (SCLCSS) / MSME MIS portal. Documents needed: Udyam Registration; PAN; SC/ST caste certificate of all partners/directors; partnership deed or MOA/AOA; proof of 51%+ SC/ST shareholding; machinery/equipment invoices and payment receipts; bank sanction letter. Helpline: SC-ST Hub helpline; MSME Development Institutes (MSME-DIs)."
"X-CEN-002","Special Credit Linked Capital Subsidy Scheme","SC & ST","Central","All India","What are the latest changes in Special Credit Linked Capital Subsidy Scheme?","Subsidy claims continue under NSSH till 2025-26; MSME Ministry has pushed awareness campaigns through MSME-DIs and state SC/ST corporations in 2024-26 (Last verified: 2026-09-23, confidence: High.)"
"X-CEN-003","Stand-Up India Scheme","SC & ST","Central","All India","What is Stand-Up India Scheme (SUI)?","Stand-Up India Scheme is a SC & ST scheme of Department of Financial Services, Ministry of Finance, implemented at the central level in All India. Type: Central Sector Scheme (credit guarantee backed). Launched: 5 April 2016. Status: Active. It aims to help SC, ST and women entrepreneurs setting up greenfield enterprises. Benefit: Composite bank loan (term loan plus working capital) for new enterprises, with collateral-free credit up to Rs 1 crore covered under the Credit Guarantee Fund Scheme for Stand-Up India Loans, plus Rupay debit card and handholding support through the Standup Mitra portal"
"X-CEN-003","Stand-Up India Scheme","SC & ST","Central","All India","Who is eligible for Stand-Up India Scheme?","Target group: SC, ST and women entrepreneurs setting up greenfield enterprises. Beneficiary type: Entrepreneur. Age: 18 years and above. Income limit: No income ceiling. Other conditions: SC/ST and/or woman entrepreneur; greenfield project (first venture of the beneficiary in manufacturing, services, trading or agri-allied activity); for non-individual entities at least 51% shareholding and controlling stake must be with SC/ST and/or woman entrepreneurs; borrower must not be a defaulter to any bank/financial institution Not eligible: Expansion of existing business; retail trading restricted in certain years; persons with existing bank defaults"
"X-CEN-003","Stand-Up India Scheme","SC & ST","Central","All India","What benefits/amount does Stand-Up India Scheme give?","Composite bank loan (term loan plus working capital) for new enterprises, with collateral-free credit up to Rs 1 crore covered under the Credit Guarantee Fund Scheme for Stand-Up India Loans, plus Rupay debit card and handholding support through the Standup Mitra portal Headline value: Composite loan of Rs 10 lakh to Rs 1 crore per borrower (loan limit raised/announced to Rs 2 crore under the 2025 relaunch for eligible categories - confirm with the bank). Margin money 25% of project cost, of which at least 10% must come from the borrower; the rest can come from convergence with other schemes Funding pattern: Bank credit with credit guarantee support from the Government of India (CGTMSE/NCGTC)."
"X-CEN-003","Stand-Up India Scheme","SC & ST","Central","All India","How do I apply for Stand-Up India Scheme?","Application mode: Apply at any scheduled commercial bank branch or online through the Standup Mitra portal; SIDBI provides handholding. Portal: https://www.standupmitra.in. Documents needed: Caste certificate (for SC/ST), identity and address proof, PAN, Aadhaar, business plan/project report, quotation for machinery, bank statements, proof of business premises. Helpline: Standup Mitra helpline (SIDBI); bank branch managers."
"X-CEN-003","Stand-Up India Scheme","SC & ST","Central","All India","What are the latest changes in Stand-Up India Scheme?","Scheme relaunched with an enhanced loan ceiling (announced up to Rs 2 crore) and expanded skill modules in 2025; government has asked banks to speed up SC/ST borrower targeting (Last verified: 2026-09-23, confidence: High.)"
"X-CEN-004","PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana","SC & ST","Central","All India","What is PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana (PM-DAKSH)?","PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana is a SC & ST scheme of Ministry of Social Justice and Empowerment, implemented at the central level in All India. Type: Central Sector Scheme. Launched: 2020 (announced 2020-21; expanded 2021-22 onwards). Status: Active. It aims to help SC, OBC, DNT, EBC, sanitation workers and waste pickers (18-45 years). Benefit: Free skill training with stipend, toolkits, certification and placement/self-employment support; covers wage employment, self-employment, entrepreneurship and upskilling for existing artisans"
"X-CEN-004","PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana","SC & ST","Central","All India","Who is eligible for PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana?","Target group: SC, OBC, DNT, EBC, sanitation workers and waste pickers (18-45 years). Beneficiary type: Individual; Youth. Age: 18 to 45 years. Income limit: Target-group based eligibility (no separate income ceiling in the main guidelines). Other conditions: Persons from SC/OBC/DNT/EBC/sanitation-worker families seeking wage or self-employment; selection through empanelled training partners; courses of 3 weeks (short-term), 3-6 months (upgradation) and 1 year (long-term/entrepreneurship) Not eligible: Persons who have already received similar skill training under another government scheme in the same trade; beneficiaries must complete assessment"
"X-CEN-004","PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana","SC & ST","Central","All India","What benefits/amount does PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana give?","Free skill training with stipend, toolkits, certification and placement/self-employment support; covers wage employment, self-employment, entrepreneurship and upskilling for existing artisans Headline value: Fully funded training (about Rs 10,000-30,000 per trainee depending on course duration) plus stipend of about Rs 500-1,500 per month, toolkits worth up to Rs 5,000-15,000 and assessment/certification charges; allocation increased from about Rs 92 crore to Rs 130 crore in recent budgets Funding pattern: 100% Central."
"X-CEN-004","PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana","SC & ST","Central","All India","How do I apply for PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana?","Application mode: Online registration on the PM-DAKSH portal; allotment to an empanelled training partner. Portal: https://pmdaksh.dosje.gov.in. Documents needed: Caste certificate/category proof (SC/OBC/DNT/EBC) or sanitation-worker certificate; age proof; Aadhaar; bank account; education certificate; photograph. Helpline: PM-DAKSH helpline (Ministry of Social Justice & Empowerment)."
"X-CEN-004","PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana","SC & ST","Central","All India","What are the latest changes in PM-DAKSH - Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi Yojana?","Budget allocation raised from about Rs 92.47 crore to about Rs 130 crore; strong emphasis on placement-linked courses in 2024-26; convergence with NAMASTE for sanitation workers' upskilling (Last verified: 2026-09-23, confidence: High.)"
"X-CEN-005","National Sickle Cell Anaemia Elimination Mission","ST","Central","278 districts in 17 States (tribal high-prevalence areas)","What is National Sickle Cell Anaemia Elimination Mission (NSCEM)?","National Sickle Cell Anaemia Elimination Mission is a ST scheme of Ministry of Health and Family Welfare (with Ministry of Tribal Affairs for tribal outreach), implemented at the central level in 278 districts in 17 States (tribal high-prevalence areas). Type: National Mission (Centrally Sponsored through National Health Mission). Launched: Announced in Union Budget 2023-24; launched on 1 July 2023. Status: Active. It aims to help Tribal population and others in high-prevalence districts - screening for the 0-40 age group. Benefit: Free screening (HbS test) for sickle cell status, colour-coded cards, pre-marital and prenatal counselling, treatment and management support, and dedicated centres of competence"
"X-CEN-005","National Sickle Cell Anaemia Elimination Mission","ST","Central","278 districts in 17 States (tribal high-prevalence areas)","Who is eligible for National Sickle Cell Anaemia Elimination Mission?","Target group: Tribal population and others in high-prevalence districts - screening for the 0-40 age group. Beneficiary type: Individual; Family; Community. Age: Universal screening for the 0-40 years population in identified districts. Income limit: No income ceiling. Other conditions: Residents of the 278 identified districts in 17 States with high sickle cell disease prevalence; screening, counselling and treatment free of cost Not eligible: Not a cash-benefit scheme; services are health interventions"
"X-CEN-005","National Sickle Cell Anaemia Elimination Mission","ST","Central","278 districts in 17 States (tribal high-prevalence areas)","What benefits/amount does National Sickle Cell Anaemia Elimination Mission give?","Free screening (HbS test) for sickle cell status, colour-coded cards, pre-marital and prenatal counselling, treatment and management support, and dedicated centres of competence Headline value: About 7 crore people to be screened (0-40 years) in 278 districts; over 1 crore people screened within the first year; budget through NHM with 60:40 Centre:State sharing; DAJGUA funds sickle-cell centres of competence and counselling support Funding pattern: National Health Mission - 60:40 Centre:State (90:10 for NE/Himalayan States)."
"X-CEN-005","National Sickle Cell Anaemia Elimination Mission","ST","Central","278 districts in 17 States (tribal high-prevalence areas)","How do I apply for National Sickle Cell Anaemia Elimination Mission?","Application mode: No application - screening through health camps, anganwadi and school-based drives, and health facilities. Portal: https://sicklecell.nhm.gov.in (National Sickle Cell Portal). Documents needed: Aadhaar/identity proof for registration at screening camps; existing health records if any. Helpline: National Health Mission health helpline (104/1075 in many States)."
"X-CEN-005","National Sickle Cell Anaemia Elimination Mission","ST","Central","278 districts in 17 States (tribal high-prevalence areas)","What are the latest changes in National Sickle Cell Anaemia Elimination Mission?","More than 1 crore people screened by 2024; centres of competence and counselling support funded under DAJGUA (2024-29); expansion of screening to all tribal habitations (Last verified: 2026-09-23, confidence: High.)"
"ST-STATE-TG-01","Telangana Kalyana Lakshmi Pathakam","SC & ST","State","Telangana","What is Telangana Kalyana Lakshmi Pathakam (Kalyana Lakshmi)?","Telangana Kalyana Lakshmi Pathakam is a SC & ST scheme of Department of Women Development & Child Welfare, Government of Telangana, implemented at the state level in Telangana. Type: State Sector Scheme. Launched: 2014. Status: Active. It aims to help Brides from SC, ST, BC and EBC families (Shaadi Mubarak covers minority communities). Benefit: One-time marriage assistance transferred by cheque/DD/in DBT to the bride's mother's account (to the bride if she is an orphan)"
